Entry_ID	List_ID	Code	Concept_ID	Concept	Word	Comment	Standard_Transcription	Stem
15462	29	Darvag4	128	the soap	сабун	NA	sabun	1
15463	29	Darvag4	128	the soap	саьпун	NA	sabun	1
15464	31	Darvag5	128	the soap	сабун	NA	sabun	1
15465	32	Darvag6	128	the soap	сабун	NA	sabun	1
15466	33	Dyubek1	128	the soap	сябун	NA	сябун	1
15467	34	Dyubek2	128	the soap	сябюн	NA	сябун	1
15468	35	Dyubek3	128	the soap	сябюн	NA	сябун	1
15469	36	Dyubek4	128	the soap	сябюн	NA	сябун	1
15470	52	Ilisu1	128	the soap	sabun	NA	sabun	1
15471	53	Karata1	128	the soap	сапун	NA	ссапун	1
15472	54	Karata2	128	the soap	сапун	NA	ссапун	1
15473	55	Karata3	128	the soap	сапун	NA	ссапун	1
15474	56	Karata4	128	the soap	сапун	NA	ссапун	1
15475	57	Khapil1	128	the soap	сябуьн	NA	сябун	1
15476	58	Khapil2	128	the soap	сябуьн	NA	сябун	1
15477	59	Khapil3	128	the soap	сябун	NA	сябун	1
15478	60	Khapil4	128	the soap	сябюн	NA	сябун	1
15479	61	Khapil5	128	the soap	сябун	NA	сябун	1
15480	62	Khiv1	128	the soap	сяйбун	NA	сябун	1
15481	63	Khiv2	128	the soap	зяпун	NA	сябун	1
15482	64	Khiv3	128	the soap	зяйпун	NA	сябун	1
15483	65	Khiv4	128	the soap	зайбун	NA	сябун	1
15484	66	Khlyut1	128	the soap	запун	NA	ЗАПУН	1
15485	67	Khlyut2	128	the soap	запун	NA	ЗАПУН	1
15486	68	Khlyut3	128	the soap	запун	NA	ЗАПУН	1
15487	69	Khlyut4	128	the soap	запун	NA	ЗАПУН	1
15488	70	Khlyut5	128	the soap	сапун	NA	ЗАПУН	1
15489	71	Khoredzh1	128	the soap	зяпун	NA	сябун	1
15490	72	Khoredzh2	128	the soap	зяпун	NA	сябун	1
15491	73	Khoredzh3	128	the soap	зяхпун	NA	сябун	1
15492	74	Khoredzh4	128	the soap	зягьбюн	NA	сябун	1
15493	75	Khoredzh5	128	the soap	зяпун	NA	сябун	1
15494	76	Khoredzh6	128	the soap	зяхъбун	NA	сябун	1
15495	77	Khutkhul1	128	the soap	сябун	NA	сагIбун	1
15496	78	Khutkhul2	128	the soap	сябун	NA	сагIбун	1
15497	79	Khutkhul3	128	the soap	саг1бун	NA	сагIбун	1
15498	80	Khutkhul4	128	the soap	сябун	NA	сагIбун	1
15499	83	Kidero1	128	the soap	соп1он	NA	сопIон	1
15500	84	Kidero2	128	the soap	соп1он	NA	сопIон	1
15501	85	Kidero3	128	the soap	сап1он	NA	сопIон	1
15502	89	Kurag1	128	the soap	саг1бун	NA	ЗАПУН	1
15503	90	Laka1	128	the soap	сябун	NA	сябун	1
15504	91	Laka2	128	the soap	зябун	NA	сябун	1
15505	92	Laka3	128	the soap	зябун	NA	сябун	1
15506	93	Laka4	128	the soap	зяйбун	NA	сябун	1
15507	94	Laka5	128	the soap	зябюн	NA	сябун	1
15508	95	Laka6	128	the soap	зябун	NA	сябун	1
15509	96	Meshabash1	128	the soap	sap'oni	NA	sap'oni	1
15510	97	Meshabash2	128	the soap	saponi	NA	sap'oni	1
15511	100	Qax1	128	the soap	sabın	NA	sabun	1
15512	101	Qax2	128	the soap	sabun	NA	sabun	1
15513	102	Qax3	128	the soap	sapun	NA	sabun	1
15514	103	Qax4	128	the soap	sap'oni	NA	sap'oni	1
15515	104	Qax5	128	the soap	sap'on	NA	sap'oni	1
15516	105	Qax6	128	the soap	sap'oni	NA	sap'oni	1
15517	106	Qax7	128	the soap	sabun	NA	sabun	1
15518	107	Qax8	128	the soap	sabun	NA	sabun	1
15519	108	Qax9	128	the soap	sabun	NA	sabun	1
15520	111	Rikvani1	128	the soap	сапин	NA	ссапин	1
15521	115	Tatil1	128	the soap	сабюн	NA	сябун	1
15522	116	Tatil2	128	the soap	сябун	NA	сябун	1
15523	117	Tatil3	128	the soap	сябун	NA	сябун	1
15524	118	Tatil4	128	the soap	сябун	NA	сябун	1
15525	119	Tatil5	128	the soap	сябун	NA	сябун	1
15526	120	Tpig1	128	the soap	сагIбун	NA	сагIбун	1
15527	121	Tsinit1	128	the soap	запун	NA	ЗАПУН	1
15528	122	Tsinit2	128	the soap	запун	NA	ЗАПУН	1
15529	123	Tsinit3	128	the soap	запун	NA	ЗАПУН	1
15530	124	Tsinit4	128	the soap	запун	NA	ЗАПУН	1
15531	125	Tsinit5	128	the soap	запун	NA	ЗАПУН	1
15532	126	Tukita1	128	the soap	сапун	NA	ссапун	1
15533	128	Yagdyg2	128	the soap	сябюн	NA	сябун	1
15534	129	Yagdyg3	128	the soap	сябун	NA	сябун	1
15535	130	Yagdyg4	128	the soap	сябуьн	NA	сябун	1
15536	131	Yagdyg5	128	the soap	сябуьн	NA	сябун	1
15537	132	Yagdyg6	128	the soap	сябун	NA	сябун	1
15538	133	Yersi1	128	the soap	сабин	NA	sabun	1
15539	134	Yersi2	128	the soap	саьбин	NA	sabun	1
15540	135	Yersi3	128	the soap	саьгьабин	NA	sabun	1
15541	136	Yersi4	128	the soap	сябин	NA	sabun	1
15542	137	Zilo1	128	the soap	сапун	NA	ссапин	1
15543	138	Zilo2	128	the soap	сапун	NA	ссапин	1
15544	139	D_Persian	128	the soap	saboon	NA	sābun	1
15545	140	D_Archi	128	the soap	sːupun	NA	sːupun	1
15546	141	D_Bezhta2	128	the soap	sap’uni	NA	sap’uni	1
15547	142	Tlibisho1	128	the soap	сапун	NA	САПУН	1
15548	144	Tlibisho3	128	the soap	сапун	NA	САПУН	1
15549	145	Tlibisho4	128	the soap	сапун	NA	САПУН	1
15550	146	D_Bagvalal	128	the soap	САПУН	NA	САПУН	1
15551	147	Kusur1	128	the soap	сук1ун	NA	сапун	1
15552	148	E_Georgian	128	the soap	sap'oni	NA	sap'oni	1
15553	149	E_Arabic	128	the soap	"صَابُون
"	ṣābūn	"صَابُون
"	1
15554	150	E_Avar	128	the soap	сапун	NA	сапун	1
15555	151	E_Chechen	128	the soap	саба	NA	саба	1
15556	152	E_Kumyk	128	the soap	сапун	NA	сапун	1
15557	153	E_Persian	128	the soap	sābun	NA	sābun	1
15558	154	Anchikh1	128	the soap	сапун	NA	ссапун	1
15559	155	Anchikh2	128	the soap	сапун	NA	ссапун	1
15560	161	Bezhta2	128	the soap	сап1уни	NA	sap’uni	1
15561	165	Fiy1	128	the soap	сапу	NA	ЗАПУН	1
15562	166	Fiy2	128	the soap	сапу	NA	ЗАПУН	1
15563	167	Gdym1	128	the soap	сапун	NA	ЗАПУН	1
15564	168	Gdym2	128	the soap	сапун	NA	ЗАПУН	1
15565	156	Kwankhidatli1	128	the soap	сапун	NA	ссапин	1
15566	157	Tukita2	128	the soap	сапун	NA	ссапун	1
15567	158	Tukita3	128	the soap	сапун	NA	ссапун	1
15568	159	Tukita4	128	the soap	сапун	NA	ссапун	1
15569	160	Tukita5	128	the soap	сапун	NA	ссапун	1
15570	22	E_Russian	128	the soap	мыло	NA	мыло	2
15571	2	Arkhit1	129	the song	маъяни	NA	мани	1
15572	3	Arkhit2	129	the song	мани	NA	мани	1
15573	4	Arkhit3	129	the song	мани	NA	мани	1
15574	5	Arkhit4	129	the song	маниъ	NA	мани	1
15575	6	Arkhit5	129	the song	мани	NA	мани	1
15576	7	Arkhit6	129	the song	мани	NA	мани	1
15577	10	D_Agul	129	the song	мегIни	NA	мегIни	1
15578	13	E_Azerbaijani	129	the song	mahnı	NA	mahnı	1
15579	21	D_Lezgian	129	the song	мани	NA	мани	1
15580	23	D_Rutul	129	the song	няни	NA	няни	1
15581	24	D_Tabasaran	129	the song	мяъли	NA	мяъли	1
15582	26	Darvag1	129	the song	mahnı	NA	mahnı	1
15583	27	Darvag2	129	the song	махни	NA	mahnı	1
15584	28	Darvag3	129	the song	махни	NA	mahnı	1
15585	29	Darvag4	129	the song	маькъли	NA	mahnı	1
15586	29	Darvag4	129	the song	маьли	NA	mahnı	1
15587	31	Darvag5	129	the song	магьме	NA	mahnı	1
15588	32	Darvag6	129	the song	магьме	NA	mahnı	1
15589	33	Dyubek1	129	the song	мени	NA	мяъли	1
15590	34	Dyubek2	129	the song	мейни	NA	мяъли	1
15591	35	Dyubek3	129	the song	мени	NA	мяъли	1
15592	36	Dyubek4	129	the song	мени	NA	мяъли	1
15593	52	Ilisu1	129	the song	mahni	NA	mahnı	1
15594	57	Khapil1	129	the song	мейни	NA	мяъли	1
15595	58	Khapil2	129	the song	мейни	NA	мяъли	1
15596	59	Khapil3	129	the song	мегlни	NA	мяъли	1
15597	60	Khapil4	129	the song	мяъли	NA	мяъли	1
15598	61	Khapil5	129	the song	мяъли	NA	мяъли	1
15599	62	Khiv1	129	the song	мяъли	NA	мяъли	1
15600	63	Khiv2	129	the song	мяъли	NA	мяъли	1
15601	64	Khiv3	129	the song	мяьли	NA	мяъли	1
15602	65	Khiv4	129	the song	мяъли	NA	мяъли	1
15603	66	Khlyut1	129	the song	маъни	NA	мани	1
15604	67	Khlyut2	129	the song	маъни	NA	мани	1
15605	68	Khlyut3	129	the song	маъни	NA	мани	1
15606	69	Khlyut4	129	the song	маъни	NA	мани	1
15607	70	Khlyut5	129	the song	мани	NA	мани	1
15608	71	Khoredzh1	129	the song	мяъли	NA	мяъли	1
15609	72	Khoredzh2	129	the song	мяъли	NA	мяъли	1
15610	73	Khoredzh3	129	the song	мяьли	NA	мяъли	1
15611	74	Khoredzh4	129	the song	мяъали	NA	мяъли	1
15612	75	Khoredzh5	129	the song	мяьли	NA	мяъли	1
15613	76	Khoredzh6	129	the song	мяъли	NA	мяъли	1
15614	77	Khutkhul1	129	the song	мяг1ни	NA	мегIни	1
15615	78	Khutkhul2	129	the song	мя1ни	NA	мегIни	1
15616	79	Khutkhul3	129	the song	мяг1ни	NA	мегIни	1
15617	80	Khutkhul4	129	the song	мяг1ни	NA	мегIни	1
15618	81	Kiche1	129	the song	магъни	NA	няни	1
15619	82	Kiche2	129	the song	маъни	NA	няни	1
15620	86	Kina1	129	the song	ма1кьни	NA	няни	1
15621	87	Kina2	129	the song	макьни	NA	няни	1
15622	88	Kina3	129	the song	ма1кьни	NA	няни	1
15623	89	Kurag1	129	the song	мяг1ни	NA	мани	1
15624	90	Laka1	129	the song	мяъли	NA	мяъли	1
15625	91	Laka2	129	the song	мяъли	NA	мяъли	1
15626	92	Laka3	129	the song	мяъли	NA	мяъли	1
15627	93	Laka4	129	the song	мяьли	NA	мяъли	1
15628	94	Laka5	129	the song	мяъали	NA	мяъли	1
15629	95	Laka6	129	the song	мяьли	NA	мяъли	1
15630	100	Qax1	129	the song	mahnı	NA	mahnı	1
15631	101	Qax2	129	the song	mahnı	NA	mahnı	1
15632	102	Qax3	129	the song	mahnı	NA	mahnı	1
15633	106	Qax7	129	the song	nəğmə	NA	mahnı	1
15634	107	Qax8	129	the song	mahnı	NA	mahnı	1
15635	108	Qax9	129	the song	mahnı	NA	mahnı	1
15636	112	Rutul1	129	the song	няъни	NA	няни	1
15637	115	Tatil1	129	the song	мяъли	NA	мяъли	1
15638	116	Tatil2	129	the song	мени	NA	мяъли	1
15639	117	Tatil3	129	the song	меъни	NA	мяъли	1
15640	118	Tatil4	129	the song	мяъли	NA	мяъли	1
15641	119	Tatil5	129	the song	мяъли	NA	мяъли	1
15642	120	Tpig1	129	the song	мег1ни	NA	мегIни	1
15643	121	Tsinit1	129	the song	мани	NA	мани	1
15644	122	Tsinit2	129	the song	мани	NA	мани	1
15645	123	Tsinit3	129	the song	мани	NA	мани	1
15646	124	Tsinit4	129	the song	мани	NA	мани	1
15647	125	Tsinit5	129	the song	маъни	NA	мани	1
15648	127	Yagdyg1	129	the song	мяъли	NA	мяъли	1
15649	128	Yagdyg2	129	the song	мяъни	NA	мяъли	1
15650	129	Yagdyg3	129	the song	мяъли	NA	мяъли	1
15651	130	Yagdyg4	129	the song	мякъли	NA	мяъли	1
15652	131	Yagdyg5	129	the song	мени	NA	мяъли	1
15653	132	Yagdyg6	129	the song	мяъли	NA	мяъли	1
15654	133	Yersi1	129	the song	mahnı	NA	mahnı	1
15655	134	Yersi2	129	the song	маьгьме	NA	mahnı	1
15656	135	Yersi3	129	the song	маьгъли	NA	mahnı	1
15657	136	Yersi4	129	the song	мяъли	NA	mahnı	1
15658	166	Fiy2	129	the song	маъни	NA	мани	1
15659	167	Gdym1	129	the song	маъни	NA	мани	1
15660	172	Kina4	129	the song	маъни	NA	няни	1
15661	173	Kina5	129	the song	маъни	NA	няни	1
15662	174	Kina3a	129	the song	ма1кьни	NA	няни	1
15663	175	Kina2a	129	the song	макьни	NA	няни	1
15664	176	Kina1a	129	the song	ма1кьни	NA	няни	1
15665	10	D_Agul	129	the song	далай	NA	далай	2
15666	8	Bezhta1	129	the song	keč’	NA	keč’	5
15667	9	D_Botlikh	129	the song	кеч1и	NA	кеч1и	5
15668	12	D_Avar	129	the song	кечI	NA	кечI	5
15669	14	D_Bezhta1	129	the song	keč’	NA	keč’	5
15670	16	D_Gagatli	129	the song	кеч1и	NA	кеч1и	5
15671	18	D_Hinuq	129	the song	кечI	NA	кечI	5
15672	25	D_Tsez	129	the song	КЕЧI	NA	КЕЧI	5
15673	83	Kidero1	129	the song	кеч1е	NA	КЕЧI	5
15674	84	Kidero2	129	the song	кеч1	NA	КЕЧI	5
15675	85	Kidero3	129	the song	кеч1	NA	КЕЧI	5
15676	111	Rikvani1	129	the song	кеч1	NA	кеч1и	5
15677	137	Zilo1	129	the song	кеч1и	NA	кеч1и	5
15678	138	Zilo2	129	the song	кеч1и	NA	кеч1и	5
15679	141	D_Bezhta2	129	the song	keč’	NA	keč’	5
15680	142	Tlibisho1	129	the song	кеч1	NA	кечI	5
15681	144	Tlibisho3	129	the song	кеч1а	кеч1 аварское	кечI	5
15682	145	Tlibisho4	129	the song	кеч1а	кеч1 аварское	кечI	5
15683	146	D_Bagvalal	129	the song	кечI	NA	кечI	5
15684	147	Kusur1	129	the song	квейч	NA	кечI	5
15685	150	E_Avar	129	the song	кечI	NA	кечI	5
15686	161	Bezhta2	129	the song	кеч1	NA	keč’	5
15687	156	Kwankhidatli1	129	the song	кеч1и	NA	кеч1и	5
15688	140	D_Archi	129	the song	lagum	NA	lagum	7
15689	139	D_Persian	129	the song	sarvad	NA	sorud	10
15690	139	D_Persian	129	the song	sorood	NA	sorud	10
15691	153	E_Persian	129	the song	sorud	NA	sorud	10
15692	1	Alibeglo1	129	the song	simʁera	NA	simʁera	11
15693	17	D_Georgian	129	the song	simʁera	NA	simʁera	11
15694	96	Meshabash1	129	the song	simʁera	NA	simʁera	11
15695	97	Meshabash2	129	the song	simʁera	NA	simʁera	11
15696	103	Qax4	129	the song	simʁera	NA	simʁera	11
15697	104	Qax5	129	the song	simʁera	NA	simʁera	11
15698	105	Qax6	129	the song	simʁera	NA	simʁera	11
15699	148	E_Georgian	129	the song	simʁera	NA	simʁera	11
15700	139	D_Persian	129	the song	taraneh	NA	tarāne	13
15701	153	E_Persian	129	the song	tarāne	NA	tarāne	13
15702	21	D_Lezgian	129	the song	баяд	NA	баяд	17
15703	70	Khlyut5	129	the song	баяд	NA	баяд	17
15704	19	D_Karata	129	the song	гьаНкье	NA	гьаНкье	18
15705	53	Karata1	129	the song	гьаНкье	NA	гьаНкье	18
15706	54	Karata2	129	the song	гьаНкье	NA	гьаНкье	18
15707	55	Karata3	129	the song	гьаНкье	NA	гьаНкье	18
15708	56	Karata4	129	the song	гьаНкье	NA	гьаНкье	18
15709	15	D_Chechen	129	the song	илли	NA	илли	19
15710	151	E_Chechen	129	the song	илли	NA	илли	19
15711	20	D_Kumyk	129	the song	йыр	NA	йыр	20
15712	152	E_Kumyk	129	the song	йыр	NA	йыр	20
15713	21	D_Lezgian	129	the song	лугъун	NA	лугъун	22
15714	70	Khlyut5	129	the song	лугъун	NA	лугъун	22
15715	165	Fiy1	129	the song	лугъу	NA	лугъун	22
15716	166	Fiy2	129	the song	лугъу	NA	лугъун	22
15717	168	Gdym2	129	the song	лугьун	NA	лугъун	22
15718	18	D_Hinuq	129	the song	олъи	NA	олъи	26
15719	22	E_Russian	129	the song	песня	NA	песня	27
15720	20	D_Kumyk	129	the song	сарын	NA	сарын	28
15721	152	E_Kumyk	129	the song	сарын	NA	сарын	28
15722	153	E_Persian	129	the song	āvāz	NA	āvāz	29
15723	149	E_Arabic	129	the song	أُغْنِيَّة	ạủgẖ̊nīãẗ	أُغْنِيَّة	32
15724	140	D_Archi	130	the soup	diqʼ	NA	diqʼ	1
15725	8	Bezhta1	130	the soup	шорпа	NA	šorpa	2
15726	9	D_Botlikh	130	the soup	чурпа	NA	чурпа	2
15727	11	D_Arabic	130	the soup	shorba	NA	"شُرْبَة
"	2
15728	12	D_Avar	130	the soup	чурпа	NA	чурпа	2
15729	13	E_Azerbaijani	130	the soup	şorba	NA	şorba	2
15730	14	D_Bezhta1	130	the soup	šorpa	NA	šorpa	2
15731	15	D_Chechen	130	the soup	чорпа	NA	чорпа	2
15732	16	D_Gagatli	130	the soup	чорпа	NA	чорпа	2
15733	18	D_Hinuq	130	the soup	чорпа	NA	чорпа	2
15734	19	D_Karata	130	the soup	чорпа	NA	чорпа	2
15735	20	D_Kumyk	130	the soup	шорпа	NA	шорпа	2
15736	24	D_Tabasaran	130	the soup	шурпа	NA	шурпа	2
15737	25	D_Tsez	130	the soup	чорпа	NA	чорпа	2
15738	26	Darvag1	130	the soup	шурпа	NA	şorba	2
15739	27	Darvag2	130	the soup	шурпа	NA	şorba	2
15740	28	Darvag3	130	the soup	шурпа	NA	şorba	2
15741	29	Darvag4	130	the soup	шурпа	NA	şorba	2
15742	29	Darvag4	130	the soup	шурпа	CONFIRMED	şorba	2
15743	31	Darvag5	130	the soup	шурпа	NA	şorba	2
15744	32	Darvag6	130	the soup	шурпа	NA	şorba	2
15745	33	Dyubek1	130	the soup	шурпа	NA	шурпа	2
15746	34	Dyubek2	130	the soup	шурпа	NA	шурпа	2
15747	35	Dyubek3	130	the soup	шурпа	NA	шурпа	2
15748	36	Dyubek4	130	the soup	шурпа	NA	шурпа	2
15749	52	Ilisu1	130	the soup	şurba	NA	şorba	2
15750	53	Karata1	130	the soup	чорпа	NA	чорпа	2
15751	54	Karata2	130	the soup	чорпа	NA	чорпа	2
15752	55	Karata3	130	the soup	чорпа	NA	чорпа	2
15753	56	Karata4	130	the soup	чорпа	NA	чорпа	2
15754	57	Khapil1	130	the soup	шурпа	NA	шурпа	2
15755	58	Khapil2	130	the soup	шурпа	NA	шурпа	2
15756	59	Khapil3	130	the soup	шюрпа	NA	шурпа	2
15757	60	Khapil4	130	the soup	шурпа	NA	шурпа	2
15758	61	Khapil5	130	the soup	шурпа	CONFIRMED	шурпа	2
15759	83	Kidero1	130	the soup	чорпа	NA	чорпа	2
15760	84	Kidero2	130	the soup	чорпа	NA	чорпа	2
15761	85	Kidero3	130	the soup	чорпа	NA	чорпа	2
15762	107	Qax8	130	the soup	şorpa	NA	şorba	2
15763	108	Qax9	130	the soup	şurpa	NA	şorba	2
15764	111	Rikvani1	130	the soup	ч1орпа	NA	чорпа	2
15765	115	Tatil1	130	the soup	шурпа	NA	шурпа	2
15766	116	Tatil2	130	the soup	шурпа	NA	шурпа	2
15767	117	Tatil3	130	the soup	шурпа	NA	шурпа	2
15768	118	Tatil4	130	the soup	шюрпа	NA	шурпа	2
15769	119	Tatil5	130	the soup	шурпа	NA	шурпа	2
15770	126	Tukita1	130	the soup	чурпа	NA	чорпа	2
15771	128	Yagdyg2	130	the soup	шурпа	NA	шурпа	2
15772	129	Yagdyg3	130	the soup	шурпа	NA	шурпа	2
15773	131	Yagdyg5	130	the soup	шурпа	NA	шурпа	2
15774	132	Yagdyg6	130	the soup	шурпа	NA	шурпа	2
15775	133	Yersi1	130	the soup	шурпа	NA	şorba	2
15776	134	Yersi2	130	the soup	шурпа	NA	şorba	2
15777	136	Yersi4	130	the soup	шурпа	NA	şorba	2
15778	137	Zilo1	130	the soup	чорпа	NA	чорпа	2
15779	138	Zilo2	130	the soup	чорпа	NA	чорпа	2
15780	141	D_Bezhta2	130	the soup	šorpa	NA	šorpa	2
15781	149	E_Arabic	130	the soup	"شُرْبَة
"	sẖur̊baẗ	"شُرْبَة
"	2
15782	150	E_Avar	130	the soup	чурпа	NA	чурпа	2
15783	151	E_Chechen	130	the soup	чорпа	NA	чорпа	2
15784	152	E_Kumyk	130	the soup	шорпа	NA	шорпа	2
15785	154	Anchikh1	130	the soup	чорпа	NA	чорпа	2
15786	155	Anchikh2	130	the soup	чорпа	NA	чорпа	2
15787	161	Bezhta2	130	the soup	щоьрпа	NA	šorpa	2
15788	156	Kwankhidatli1	130	the soup	чорпа	NA	чорпа	2
15789	157	Tukita2	130	the soup	чурпа	NA	чорпа	2
15790	158	Tukita3	130	the soup	чурпа	NA	чорпа	2
15791	159	Tukita4	130	the soup	чурпа	NA	чорпа	2
15792	160	Tukita5	130	the soup	чурпа	NA	чорпа	2
15793	21	D_Lezgian	130	the soup	суп	NA	суп	3
15794	22	E_Russian	130	the soup	суп	NA	суп	3
15795	70	Khlyut5	130	the soup	суп	NA	суп	3
15796	121	Tsinit1	130	the soup	суп	NA	суп	3
15797	139	D_Persian	130	the soup	soop	NA	sup	3
15798	153	E_Persian	130	the soup	sup	NA	sup	3
15799	165	Fiy1	130	the soup	суп	NA	суп	3
15800	166	Fiy2	130	the soup	суп	NA	суп	3
15801	167	Gdym1	130	the soup	суп	NA	суп	3
15802	17	D_Georgian	130	the soup	ts'veni	NA	ts'veni	4
15803	96	Meshabash1	130	the soup	ts'eni	CONFIRMED	ts'veni	4
15804	97	Meshabash2	130	the soup	ts'eni	NA	ts'veni	4
15805	103	Qax4	130	the soup	ts'eni	NA	ts'veni	4
15806	104	Qax5	130	the soup	ts'veni	CONFIRMED	ts'veni	4
15807	148	E_Georgian	130	the soup	ts'veni	NA	ts'veni	4
15808	18	D_Hinuq	130	the soup	гъого	NA	гъого	7
15809	24	D_Tabasaran	130	the soup	жук	NA	жук	8
15810	62	Khiv1	130	the soup	джуьк	NA	жук	8
15811	63	Khiv2	130	the soup	джуьк	NA	жук	8
15812	64	Khiv3	130	the soup	джук	NA	жук	8
15813	65	Khiv4	130	the soup	джуг	NA	жук	8
15814	71	Khoredzh1	130	the soup	джуьк	NA	жук	8
15815	72	Khoredzh2	130	the soup	джуьк	NA	жук	8
15816	73	Khoredzh3	130	the soup	джук	NA	жук	8
15817	74	Khoredzh4	130	the soup	джуг	NA	жук	8
15818	75	Khoredzh5	130	the soup	джук	NA	жук	8
15819	76	Khoredzh6	130	the soup	джюк	NA	жук	8
15820	90	Laka1	130	the soup	джуьк	NA	жук	8
15821	91	Laka2	130	the soup	джуьк	NA	жук	8
15822	92	Laka3	130	the soup	джуьк	NA	жук	8
15823	93	Laka4	130	the soup	джук	NA	жук	8
15824	94	Laka5	130	the soup	джуг	NA	жук	8
15825	95	Laka6	130	the soup	джук	NA	жук	8
15826	115	Tatil1	130	the soup	жук	NA	жук	8
15827	16	D_Gagatli	130	the soup	кощи	NA	кощи	10
15828	10	D_Agul	130	the soup	ракь	NA	ракь	12
15829	120	Tpig1	130	the soup	ракь	NA	ракь	12
15830	2	Arkhit1	130	the soup	хап1а	CONFIRMED	хап1а	13
15831	3	Arkhit2	130	the soup	хап1а	NA	хап1а	13
15832	4	Arkhit3	130	the soup	хап1а	NA	хап1а	13
15833	5	Arkhit4	130	the soup	хап1а	NA	хап1а	13
15834	6	Arkhit5	130	the soup	хап1а	NA	хап1а	13
15835	7	Arkhit6	130	the soup	хап1а	NA	хап1а	13
15836	21	D_Lezgian	130	the soup	хап1а	NA	хап1а	13
15837	66	Khlyut1	130	the soup	хап1а	NA	хап1а	13
15838	70	Khlyut5	130	the soup	хап1а	NA	хап1а	13
15839	121	Tsinit1	130	the soup	хап1а	NA	хап1а	13
15840	122	Tsinit2	130	the soup	хап1а	NA	хап1а	13
15841	123	Tsinit3	130	the soup	хап1а	NA	хап1а	13
15842	124	Tsinit4	130	the soup	хап1а	NA	хап1а	13
15843	125	Tsinit5	130	the soup	хап1а	NA	хап1а	13
15844	23	D_Rutul	130	the soup	цIыс	NA	цIыс	16
15845	112	Rutul1	130	the soup	ц1ыс	NA	цIыс	16
15846	8	Bezhta1	131	the spade	аку	NA	äkö	1
15847	14	D_Bezhta1	131	the spade	äkö	NA	äkö	1
15848	18	D_Hinuq	131	the spade	аку	NA	аку	1
15849	25	D_Tsez	131	the spade	ÁКУ	NA	ÁКУ	1
15850	83	Kidero1	131	the spade	аку	NA	ÁКУ	1
15851	84	Kidero2	131	the spade	аку	NA	ÁКУ	1
15852	85	Kidero3	131	the spade	аку	NA	ÁКУ	1
15853	141	D_Bezhta2	131	the spade	äkö	NA	äkö	1
15854	161	Bezhta2	131	the spade	аькоь	NA	äkö	1
15855	12	D_Avar	131	the spade	бел	NA	бел	2
15856	13	E_Azerbaijani	131	the spade	bel	NA	bel	2
15857	15	D_Chechen	131	the spade	бел	NA	бел	2
15858	16	D_Gagatli	131	the spade	бел	NA	бел	2
15859	19	D_Karata	131	the spade	беле	NA	беле	2
15860	20	D_Kumyk	131	the spade	бел	NA	бел	2
15861	21	D_Lezgian	131	the spade	пер	NA	пер	2
15862	23	D_Rutul	131	the spade	бер	NA	бер	2
15863	24	D_Tabasaran	131	the spade	бер	NA	бер	2
15864	52	Ilisu1	131	the spade	bel	NA	bel	2
15865	53	Karata1	131	the spade	белле	NA	беле	2
15866	54	Karata2	131	the spade	беле	NA	беле	2
15867	55	Karata3	131	the spade	белле	NA	беле	2
15868	56	Karata4	131	the spade	беле	NA	беле	2
15869	66	Khlyut1	131	the spade	пер	NA	пер	2
15870	67	Khlyut2	131	the spade	пел	NA	пер	2
15871	69	Khlyut4	131	the spade	пер	NA	пер	2
15872	70	Khlyut5	131	the spade	пер	NA	пер	2
15873	82	Kiche2	131	the spade	бер	NA	бер	2
15874	86	Kina1	131	the spade	бер	NA	бер	2
15875	87	Kina2	131	the spade	бер	NA	бер	2
15876	88	Kina3	131	the spade	бер	NA	бер	2
15877	106	Qax7	131	the spade	pel'	NA	bel	2
15878	111	Rikvani1	131	the spade	бел	NA	бел	2
15879	112	Rutul1	131	the spade	бер	NA	бер	2
15880	121	Tsinit1	131	the spade	пер	NA	пер	2
15881	123	Tsinit3	131	the spade	пер	NA	пер	2
15882	125	Tsinit5	131	the spade	пер	NA	пер	2
15883	126	Tukita1	131	the spade	бел	NA	беле	2
15884	133	Yersi1	131	the spade	bel	NA	bel	2
15885	137	Zilo1	131	the spade	бел	NA	бел	2
15886	138	Zilo2	131	the spade	бел	NA	бел	2
15887	139	D_Persian	131	the spade	beel	NA	bil	2
15888	140	D_Archi	131	the spade	bel	NA	bel	2
15889	142	Tlibisho1	131	the spade	бель	NA	бел	2
15890	143	Tlibisho2	131	the spade	бель	NA	бел	2
15891	144	Tlibisho3	131	the spade	бель	NA	бел	2
15892	145	Tlibisho4	131	the spade	бель	NA	бел	2
15893	146	D_Bagvalal	131	the spade	бел	железная	бел	2
15894	150	E_Avar	131	the spade	бел	NA	бел	2
15895	151	E_Chechen	131	the spade	бел	NA	бел	2
15896	152	E_Kumyk	131	the spade	бел	NA	бел	2
15897	153	E_Persian	131	the spade	bil	NA	bil	2
15898	154	Anchikh1	131	the spade	беле	NA	беле	2
15899	155	Anchikh2	131	the spade	беле	NA	беле	2
15900	171	Khnov3	131	the spade	баьр	NA	бер	2
15901	172	Kina4	131	the spade	бер	NA	бер	2
15902	173	Kina5	131	the spade	бер	NA	бер	2
15903	174	Kina3a	131	the spade	бер	NA	бер	2
15904	175	Kina2a	131	the spade	бер	NA	бер	2
15905	176	Kina1a	131	the spade	бер	NA	бер	2
